system:index,vh,vh_vv_ratio,vv,angle,date,dewpoint_temperature_2m,latitude,longitude,oil_candidate,orbit_direction,orbit_type,surface_net_solar_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,wind_direction_degrees,wind_speed_10m,.geo,nasa_power_air_temp_2m,nasa_power_max_air_temp_2m,nasa_power_min_air_temp_2m,nasa_power_wind_speed_2m_m/s,nasa_power_precipitation_mm,nasa_power_solar_radiation_MJm2day,num_ships_near_point,closest_ship_distance_km,avg_ship_speed,Towing,Dredging_or_underwater_ops,Other_Special_category,Cargo,Pleasure_craft_yachts,Passenger,Tug,Tanker,Fishing,Search_and_rescue_vessel,Cargo_hazardous_A,Unknown_0,Cargo_hazardous_B,Sailing,Cargo_unspecified,Port_tender,Unknown_38,Law_enforcement_vessel,High_speed_craft_HSC,Cargo_hazardous_C,Spare_local_use,Unknown_12,Military_operations,Tanker_hazardous_types_A_to_D,Anti_pollution_equipment,Tanker_hazardous_types_A_to_D.1,Pilot_vessel,Cargo_hazardous_D,Unknown_66,Tanker_unspecified,Undefined_Unknown,Wing_in_ground_WIG_hovercraft_hydrofoils,Unknown_87,Tanker_hazardous_types_A_to_D.2,Unknown_94,Unknown_95,Unknown_49,Towing_length_gt_200m_or_width_gt_25m,Passenger_hazardous_cargo,Unknown_255,Tanker_hazardous_types_A_to_D.3,Unknown_77,Unknown_96,Unknown_2,Unknown_18,Noncombatant_ship_military_support,Unknown_97,Unknown_10,Unknown_39
93_1_250,-31.2691128077578,1.3001081793018736,-24.05116228447124,45.10444641113281,2018-03-06,271.7937723795573,37.71258471480023,-75.77961592134223,1,0,ASC,4462156.726928711,101705.96142578124,277.4506181081136,1.0587026675334954e-05,-0.7910104195276896,-0.3477910757064819,-113.73410847949889,0.8640926548365304,"{""type"":""Point"",""coordinates"":[-75.77961592134223,37.71258471480023]}",4.51,6.24,3.15,3.47,14.07,10.52,1,0.1633251587813735,1.8297777777777773,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_1_265,-33.047522255704244,1.3468003686361754,-24.537803096363497,42.88975524902344,2018-03-06,271.8909403483073,38.18102449592077,-76.354758736145,1,0,ASC,4094136.476928711,101650.83642578124,277.6490230560303,4.7263130545408906e-05,-1.6085559924443562,-0.1139247020085652,-94.0511635273422,1.612585259313872,"{""type"":""Point"",""coordinates"":[-76.354758736145,38.18102449592077]}",3.95,7.42,1.16,2.82,13.06,8.06,1,6.92586026566435,8.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_1_290,-32.67127852993027,1.3419310091266916,-24.34646662736577,43.943504333496094,2018-03-06,270.51634724934894,38.73392230176207,-76.24842717678327,1,0,ASC,4482000.560262044,101713.58642578124,277.0791988372803,1.3163685798437776e-05,-0.933303713798523,-0.2833989858627319,-106.89098679447356,0.9753823903362928,"{""type"":""Point"",""coordinates"":[-76.24842717678327,38.73392230176207]}",2.84,8.44,-1.96,2.28,12.25,8.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_1_313,-35.94002338253691,1.432815754602075,-25.08349260335866,44.63911819458008,2018-03-06,270.0559794108073,39.38696392935898,-76.22444844690204,1,0,ASC,4580686.726928711,101565.46142578124,276.1453609466553,9.281312425724051e-06,-0.3282215197881062,-0.2923711538314819,-131.69381479045265,0.4395568878367921,"{""type"":""Point"",""coordinates"":[-76.22444844690204,39.38696392935898]}",1.94,7.99,-3.53,1.78,6.6,9.18,9,6.199530489685291,6.16547619047619,62.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_1_332,-26.47188244514525,0.7893080906489527,-33.538085772541145,45.42503356933594,2018-03-06,270.1301981608073,39.38555439127583,-76.04693847405206,1,0,ASC,4524243.393595378,101514.04475911458,276.001969019572,1.0831902422422008e-06,-0.1654814481735229,-0.3562953074773152,-155.08747577914443,0.3928491514817882,"{""type"":""Point"",""coordinates"":[-76.04693847405206,39.385554391275825]}",1.94,7.99,-3.53,1.78,6.6,9.18,9,1.3783367229334953,4.049045521292218,227.0,,348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_1_355,-31.579378762149734,1.3432597103704074,-23.509510869972893,44.556114196777344,2018-03-06,271.92503865559894,37.5492397986249,-75.86663133426741,1,0,ASC,3995475.226928711,101708.12809244792,277.888199488322,2.073720097521085e-05,-1.130752444267273,-0.5946782827377319,-117.74050019970583,1.2775927951332184,"{""type"":""Point"",""coordinates"":[-75.86663133426741,37.54923979862491]}",4.51,6.24,3.15,3.47,14.07,10.52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_1_438,-23.84710157526733,0.9454295476785642,-25.223562806792124,43.85042953491211,2018-03-06,269.6561584472656,39.38341433265008,-76.39936747439695,1,0,ASC,4331010.143595378,101132.46142578124,275.569351832072,1.830706993718086e-05,-0.4466704130172729,-0.1690801382064819,-110.73338068049928,0.4776008280990981,"{""type"":""Point"",""coordinates"":[-76.39936747439695,39.38341433265008]}",1.94,7.99,-3.53,1.78,6.6,9.18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93_1_497,-27.650959439271297,1.195455395173256,-23.13006369866596,41.68359375,2018-03-06,268.5344950358073,39.472392966361205,-76.88276342017048,1,0,ASC,3876931.6435953774,99445.16975911458,274.4398759206136,4.400598506112038e-05,-0.7335763374964396,0.2074050505956014,-74.21273746912479,0.7623326688180524,"{""type"":""Point"",""coordinates"":[-76.88276342017048,39.472392966361205]}",1.25,7.26,-3.96,2.51,3.65,9.18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94_1_33,-47.813202386382365,1.0,-47.813202386382365,35.52109909057617,2018-03-13,270.1385580698649,39.36853550007995,-76.01059248597983,1,0,ASC,4088375.98453776,100529.0634765625,275.98458162943524,0.002036740380961,3.2083307902018228,-3.816579222679138,139.94858564119255,4.98594659240782,"{""type"":""Point"",""coordinates"":[-76.01059248597983,39.36853550007995]}",1.07,4.74,-1.66,3.99,0.2,16.64,6,4.742397919746771,7.082352941176471,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94_1_41,-47.33093894287278,1.0,-47.33093894287278,40.66880035400391,2018-03-13,271.3926270802816,39.33518587725137,-75.00825585474045,1,0,ASC,3812400.48453776,100452.23014322916,276.18542798360187,0.003178677287264,3.1410903930664062,-5.088104287783305,148.31130627502867,5.979569725387683,"{""type"":""Point"",""coordinates"":[-75.00825585474045,39.33518587725137]}",1.78,5.61,-1.83,5.53,0.43,14.78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94_1_155,-47.39778100277081,1.0,-47.39778100277081,39.90251922607422,2018-03-13,271.2552572886149,39.27013844854375,-75.14868522138924,1,0,ASC,3881671.3178710938,100495.6884765625,276.25517082214355,0.0029087973898285,3.5170466105143228,-5.616872191429138,147.94695119411494,6.627131360957036,"{""type"":""Point"",""coordinates"":[-75.14868522138924,39.27013844854375]}",1.78,5.61,-1.83,5.53,0.43,14.78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94_1_159,-47.78307878848459,1.0,-47.78307878848459,35.80616760253906,2018-03-13,270.1951986948649,39.54521501686321,-75.998506866675,1,0,ASC,4094899.48453776,100623.52180989584,275.96212069193524,0.001940764019577,3.189735412597656,-3.8429871002833047,140.30683144547552,4.994292928465793,"{""type"":""Point"",""coordinates"":[-75.998506866675,39.54521501686321]}",1.07,4.74,-1.66,3.99,0.2,14.78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94_1_192,-47.92786697948365,1.0,-47.92786697948365,34.434661865234375,2018-03-13,269.7342611948649,39.39199763548393,-76.21323492350629,1,0,ASC,4190090.0678710938,100613.64680989584,276.03300285339355,0.0020572953686747,3.534461975097656,-4.330210407574971,140.77753126266302,5.589556657489199,"{""type"":""Point"",""coordinates"":[-76.21323492350629,39.39199763548393]}",1.07,4.74,-1.66,3.99,0.2,16.64,5,6.042653268933387,6.923076923076923,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94_1_313,-47.935339629813214,1.0,-47.935339629813214,34.36491394042969,2018-03-13,269.7342611948649,39.38696392935898,-76.22444844690204,1,0,ASC,4190090.0678710938,100613.64680989584,276.03300285339355,0.0020572953686747,3.534461975097656,-4.330210407574971,140.77753126266302,5.589556657489199,"{""type"":""Point"",""coordinates"":[-76.22444844690204,39.38696392935898]}",1.07,4.74,-1.66,3.99,0.2,16.64,5,6.226729884114656,6.857142857142857,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94_1_332,-47.83158611281973,1.0,-47.83158611281973,35.344520568847656,2018-03-13,270.1385580698649,39.38555439127583,-76.04693847405206,1,0,ASC,4088375.98453776,100529.0634765625,275.98458162943524,0.002036740380961,3.2083307902018228,-3.816579222679138,139.94858564119255,4.98594659240782,"{""type"":""Point"",""coordinates"":[-76.04693847405206,39.385554391275825]}",1.07,4.74,-1.66,3.99,0.2,16.64,6,1.3917973747239754,6.648633879781422,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94_1_438,-48.04396326435458,1.0,-48.04396326435458,33.37514877319336,2018-03-13,269.17770195007324,39.38341433265008,-76.39936747439695,1,0,ASC,4069190.3178710938,100217.10514322916,275.81368319193524,0.0020021880806121,3.36041005452474,-3.968760212262472,139.74489964444865,5.200328197045704,"{""type"":""Point"",""coordinates"":[-76.39936747439695,39.38341433265008]}",1.07,4.74,-1.66,3.99,0.2,16.64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94_1_497,-48.36211038804382,1.0,-48.36211038804382,30.63553237915039,2018-03-13,267.4408041636149,39.472392966361205,-76.88276342017048,1,0,ASC,3806483.9012044272,98643.77180989584,274.7798290252685,0.0012932252899441,2.57916005452474,-2.621470173199972,135.46612384326065,3.677522597596533,"{""type"":""Point"",""coordinates"":[-76.88276342017048,39.472392966361205]}",0.32,4.25,-2.23,4.79,0.04,16.64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_11,-29.589644991971177,1.1644276318297124,-25.411321565321984,45.006591796875,2018-03-18,267.37471262613934,39.68334252710496,-76.19965432641052,1,0,ASC,4837918.135741551,100097.74837239584,276.3993040720622,3.29464668880064e-06,1.3070570627848308,-1.7199736833572388,142.767761990205,2.160256382195682,"{""type"":""Point"",""coordinates"":[-76.19965432641052,39.68334252710496]}",3.38,9.97,-2.85,2.0,0.0,20.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_31,-27.15460338383144,1.1231795639998128,-24.176546880117527,39.420204162597656,2018-03-18,273.533078511556,37.32722945812118,-76.8763935436474,1,0,ASC,5250815.552408218,101110.74837239584,279.8177611033122,0.0019635262588148,-0.4570217132568359,-1.6446563005447388,-164.47030236649175,1.7069748660451096,"{""type"":""Point"",""coordinates"":[-76.8763935436474,37.32722945812118]}",6.35,13.14,0.73,0.8,1.74,20.24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_139,-30.214703281659872,1.3013293915414843,-23.218336170728584,44.48931884765625,2018-03-18,270.669797261556,39.03327481911461,-76.18847968650985,1,0,ASC,5596699.302408218,101268.33170572916,277.5385456085205,4.219661151220559e-05,1.164031346638997,-2.7614368995030723,157.1430671433727,2.996748692482461,"{""type"":""Point"",""coordinates"":[-76.18847968650985,39.0332748191146]}",4.29,10.63,-2.18,2.58,0.0,20.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_187,-29.421357493778743,1.2467956849677977,-23.597577252233307,41.55462265014648,2018-03-18,272.67980702718097,37.63261430195355,-76.51771839296354,1,0,ASC,5495350.719074885,101115.58170572916,279.2380084991455,0.0006305523526653,-0.4288641611735026,-2.3099395036697388,-169.48220334690333,2.3494137522695,"{""type"":""Point"",""coordinates"":[-76.51771839296354,37.63261430195355]}",6.35,9.95,3.21,2.61,1.23,20.24,1,0.28463280797021,6.343902439024391,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_192,-29.436268457201304,0.9677803443239336,-30.41627021032828,44.69112014770508,2018-03-18,268.93428293863934,39.39199763548393,-76.21323492350629,1,0,ASC,5409361.052408218,101119.5400390625,277.2878131866455,1.48567060117936e-05,1.261199315388997,-1.990196665128072,147.63732475771968,2.3561635085504093,"{""type"":""Point"",""coordinates"":[-76.21323492350629,39.39199763548393]}",3.38,9.97,-2.85,2.0,0.0,20.65,9,5.873291123533231,7.751612903225807,55.0,,,4.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_237,-31.155185044885634,1.1799328916011738,-26.404200837734017,37.69864273071289,2018-03-18,273.46170806884766,37.2940855341036,-77.19527021296507,1,0,ASC,5196653.885741551,101050.6650390625,279.9526894887288,0.0023535928688431,-0.3736476898193359,-1.6879098812739055,-167.5178908192878,1.728771923479039,"{""type"":""Point"",""coordinates"":[-77.19527021296507,37.29408553410361]}",6.34,13.73,-0.39,0.85,2.75,21.52,5,1.859906346830656,6.542400000000001,96.0,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_239,-39.85745286247956,1.3268803589398257,-30.03846774424001,44.5638542175293,2018-03-18,272.01102447509766,37.95935169625495,-75.94619901488262,1,0,ASC,5817471.385741551,101331.2900390625,278.2957884470622,0.0001122098726019,0.9573663075764974,-3.3379342953364053,163.9963671177328,3.472514306214677,"{""type"":""Point"",""coordinates"":[-75.94619901488262,37.95935169625495]}",5.79,9.41,2.21,2.82,0.09,21.48,3,0.7300499573713701,6.652173913043479,40.0,,,,15.0,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_250,-37.84260363243228,1.2327469240811042,-30.6977879183437,45.10183334350586,2018-03-18,272.57498931884766,37.71258471480023,-75.77961592134223,1,0,ASC,5695008.719074885,101225.5400390625,278.4258340199788,0.0002767796938106,0.6342868804931641,-3.5896025896072388,169.97920984350975,3.645211461366918,"{""type"":""Point"",""coordinates"":[-75.77961592134223,37.71258471480023]}",6.22,8.31,4.25,3.72,0.65,21.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_265,-31.791000230346302,1.2800240175905346,-24.83625290890119,42.887203216552734,2018-03-18,272.23416900634766,38.18102449592077,-76.354758736145,1,0,ASC,5676985.885741551,101221.99837239584,278.4352741241455,7.859750956148066e-05,0.4513441721598307,-3.5912301937739053,172.83665087527385,3.6194814361198215,"{""type"":""Point"",""coordinates"":[-76.354758736145,38.18102449592077]}",5.79,9.41,2.21,2.82,0.09,21.83,1,3.9037604447089618,9.686363636363636,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_288,-31.465346251312425,1.2019083830944253,-26.17948813228339,40.94673156738281,2018-03-18,272.22114817301434,37.79036403587877,-76.67156515004218,1,0,ASC,5604064.135741551,101081.9150390625,279.3269570668538,0.0004666245231514,0.1493422190348307,-1.7641631364822388,175.1612600064834,1.7704730075629782,"{""type"":""Point"",""coordinates"":[-76.67156515004218,37.790364035878774]}",5.77,12.55,0.14,0.76,0.41,20.24,1,0.2975134457918483,5.35625,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_290,-40.96282721953034,1.2188260033780676,-33.60842901775872,43.94097900390625,2018-03-18,270.86299387613934,38.73392230176207,-76.24842717678327,1,0,ASC,5612259.219074885,101280.33170572916,277.7637246449788,4.240895305921792e-05,0.9836114247639974,-2.8873727718989053,161.1880943387901,3.050313583687656,"{""type"":""Point"",""coordinates"":[-76.24842717678327,38.73392230176207]}",5.04,10.53,-0.48,2.36,0.0,21.83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_332,-30.039995202655284,1.155989311106222,-25.986395301448383,45.421905517578125,2018-03-18,268.90181223551434,39.38555439127583,-76.04693847405206,1,0,ASC,5352088.135741551,101064.33170572916,276.5728066762288,1.0258456020058778e-05,1.325693130493164,-1.855186899503072,144.45087923155415,2.280171201538294,"{""type"":""Point"",""coordinates"":[-76.04693847405206,39.385554391275825]}",3.38,9.97,-2.85,2.0,0.0,20.65,9,1.3903661707299548,8.2697247706422,282.0,,,23.0,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_355,-30.15950446194075,1.2024994833601803,-25.080679766834614,44.5538215637207,2018-03-18,273.03104400634766,37.5492397986249,-75.86663133426741,1,0,ASC,5375689.719074885,101225.58170572916,278.5785032908122,0.0004542745649303,0.1254571278889974,-4.123131235440572,178.2571627256981,4.125039475641882,"{""type"":""Point"",""coordinates"":[-75.86663133426741,37.54923979862491]}",6.22,8.31,4.25,3.72,0.65,21.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_384,-32.35099813550113,1.3574954684075966,-23.83138573084912,40.7188606262207,2018-03-18,272.22114817301434,37.8070165520791,-76.72082444657929,1,0,ASC,5604064.135741551,101081.9150390625,279.3269570668538,0.0004666245231514,0.1493422190348307,-1.7641631364822388,175.1612600064834,1.7704730075629782,"{""type"":""Point"",""coordinates"":[-76.72082444657929,37.807016552079105]}",5.77,12.55,0.14,0.76,0.41,20.24,1,0.8513370373284906,4.980769230769232,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_396,-30.90208606670801,1.2518603569637667,-24.684930627292346,41.30451202392578,2018-03-18,272.27591705322266,37.66804204662815,-76.5763059713333,1,0,ASC,5508875.635741551,101124.87337239584,279.3394082387288,0.000573518934298,-0.0733140309651692,-1.9134958187739053,-177.80583220130106,1.9148997873522209,"{""type"":""Point"",""coordinates"":[-76.5763059713333,37.66804204662815]}",6.35,13.14,0.73,0.8,1.74,20.24,1,1.8981143065503288,6.356756756756757,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_398,-42.46487816992474,1.3695701393909203,-31.00599009029932,43.14022445678711,2018-03-18,274.23123931884766,36.94709711009913,-76.04567074652736,1,0,ASC,5230498.302408218,101228.95670572916,279.1000690460205,0.004065157783477,-1.254181543986003,-3.774498422940572,-161.61950491893052,3.977412436503912,"{""type"":""Point"",""coordinates"":[-76.04567074652736,36.94709711009913]}",6.31,10.17,2.36,3.25,4.36,21.74,49,0.3867616870089004,3.284840871021776,107.0,,4781.0,449.0,415.0,6.0,27.0,78.0,36.0,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_399,-31.017823725165048,1.3701221351469453,-22.63872900778907,40.35212326049805,2018-03-18,274.34720611572266,37.158555875725824,-76.65732967341695,1,0,ASC,5347367.469074885,101117.4150390625,279.5517292022705,0.0024577808565879,-0.7381496429443359,-1.7679473161697388,-157.33859055719145,1.9158555812301283,"{""type"":""Point"",""coordinates"":[-76.65732967341697,37.158555875725824]}",6.65,13.36,0.98,1.23,4.63,20.24,10,1.048174810556955,1.848286229705352,561.0,,1032.0,32.0,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_430,-31.460431103000985,1.058370327278494,-29.725352546399066,43.07028198242188,2018-03-18,272.50793202718097,37.93494008897799,-76.26374325371324,1,0,ASC,5560335.802408218,101175.6650390625,278.8250039418538,0.0001373981125141,0.1741224924723307,-3.3569365739822388,177.03075971641815,3.361449360636627,"{""type"":""Point"",""coordinates"":[-76.26374325371324,37.93494008897799]}",5.79,9.41,2.21,2.82,0.09,20.24,4,1.0817084702548103,7.625833333333333,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_438,-28.70249682932496,1.2438322044587615,-23.07585920869005,43.84772872924805,2018-03-18,268.528683980306,39.38341433265008,-76.39936747439695,1,0,ASC,5188397.052408218,100698.58170572916,277.1376667022705,1.554091766327777e-05,1.2432142893473308,-1.9591094255447388,147.60155032235747,2.3202783260840985,"{""type"":""Point"",""coordinates"":[-76.39936747439695,39.38341433265008]}",3.38,9.97,-2.85,2.0,0.0,20.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_493,-35.82773801746621,1.2663554058276978,-28.292008588259613,40.224212646484375,2018-03-18,271.20877838134766,37.96635992232168,-76.853978656433,1,0,ASC,5442285.802408218,100992.9150390625,279.1692422231038,0.0001609958086892,0.3092543284098307,-1.8497751156489053,170.5087943396092,1.8754482712445408,"{""type"":""Point"",""coordinates"":[-76.853978656433,37.96635992232168]}",5.77,12.55,0.14,0.76,0.41,20.24,1,0.6172090435694176,5.038,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95_1_497,-24.82866018500402,1.0662671902114291,-23.285589590429737,41.68072509765625,2018-03-18,266.95796457926434,39.472392966361205,-76.88276342017048,1,0,ASC,4902761.385741551,99069.95670572916,276.5369180043538,1.2106200008095888e-05,1.3137709299723308,-1.6904733578364055,142.14702131391934,2.140956382086065,"{""type"":""Point"",""coordinates"":[-76.88276342017048,39.472392966361205]}",3.28,10.57,-2.87,2.61,0.0,20.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96_1_133,-32.77698278725589,1.473211150418705,-22.24866596885332,34.977176666259766,2018-03-25,270.9751370747884,39.15744350954389,-76.0593068740037,1,0,ASC,4616153.166666667,102210.79182942708,276.7383581797282,7.924987512571609e-05,-1.450018564860026,-2.6128784815470376,-150.9718878397948,2.9882583217938645,"{""type"":""Point"",""coordinates"":[-76.0593068740037,39.15744350954389]}",2.55,7.42,-2.16,3.5,0.32,14.54,1,5.385023380423078,0.0044776119402985,,,,,,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96_1_438,-31.82380845260162,1.1450958938656337,-27.79139164072127,33.376808166503906,2018-03-25,270.0779202779134,39.38341433265008,-76.39936747439695,1,0,ASC,3958166.1666666665,101849.33349609376,275.90673383076984,6.271269060912725e-05,-0.9812278747558594,-2.344242413838705,-157.2873117914739,2.5413147457641325,"{""type"":""Point"",""coordinates"":[-76.39936747439695,39.38341433265008]}",1.43,6.91,-2.99,2.53,0.1,14.54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96_1_497,-22.30197772306348,0.963999398126954,-23.13484610716159,30.637025833129883,2018-03-25,267.7585029602051,39.472392966361205,-76.88276342017048,1,0,ASC,3742728.3333333335,100198.33349609376,273.9879512786865,0.0001810185972625,-0.6542015075683594,-1.7586304346720378,-159.5950569375878,1.876368998427408,"{""type"":""Point"",""coordinates"":[-76.88276342017048,39.472392966361205]}",0.8,6.12,-3.89,3.19,0.01,14.54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97_1_133,-26.10067377116681,1.1043433593894656,-23.634563968942167,45.15668487548828,2018-03-30,284.34117380778,39.15744350954389,-76.0593068740037,1,0,ASC,2964488.25,100651.14892578124,288.0674311319987,0.0008941953975304,2.500581741333008,2.789761463801066,41.87122281595703,3.7464220357559137,"{""type"":""Point"",""coordinates"":[-76.0593068740037,39.15744350954389]}",13.8,18.22,5.93,4.75,2.03,8.76,1,3.828023230282888,0.4325274725274725,,,,,,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
